prioridad,tiempo_resolucion_horas,reaperturas_contador,costo_reparacion_usd,satisfaccion_cliente,encuesta_respondida,carga_tecnico,ticket_reabierto,costo_por_hora_resolucion,canal_ingreso_Correo Electrónico,canal_ingreso_Llamada Telefónica,canal_ingreso_Portal Web,canal_ingreso_Presencial,departamento_solicitante_Legal,departamento_solicitante_Marketing,departamento_solicitante_Operaciones,departamento_solicitante_Recursos Humanos,departamento_solicitante_TI,departamento_solicitante_Ventas,ubicacion_usuario_Remoto,ubicacion_usuario_Sede Central,ubicacion_usuario_Sucursal Norte,ubicacion_usuario_Sucursal Sur,categoria_ERP,categoria_Hardware,categoria_Impresoras,categoria_Redes,categoria_Seguridad,categoria_Software,subcategoria_Contraseña,subcategoria_Disco Duro,subcategoria_ERP Login,subcategoria_Office 365,subcategoria_Pantalla,subcategoria_VPN,subcategoria_Wi-Fi,tecnico_asignado_Carlos Ruiz,tecnico_asignado_Elena Diaz,tecnico_asignado_Jorge Soto,tecnico_asignado_Luis Perez,tecnico_asignado_Maria Lopez,franja_horaria_ingreso_Mañana,franja_horaria_ingreso_Noche,franja_horaria_ingreso_Tarde,dia_semana_ingreso_Jueves,dia_semana_ingreso_Lunes,dia_semana_ingreso_Martes,dia_semana_ingreso_Miércoles,dia_semana_ingreso_Sábado,dia_semana_ingreso_Viernes,rango_tiempo_resolucion_Normal,rango_tiempo_resolucion_Lento,rango_tiempo_resolucion_Crítico,sla_cumplido
0.0,-0.43172708508183877,0,-1.5723319502638358,0.425003519196753,1,1.4612092205622138,0,-0.12735840115868532,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.0,-0.7683459316529442,0,0.38701973723061833,0.425003519196753,1,-0.7020322854952114,0,-0.05652741623130609,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
0.0,0.7347738683823877,0,1.4037378720583864,1.3059845719078267,1,-1.465529287633126,0,-0.10967994329308572,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1.0,0.5148051171577049,0,-1.5286471804919541,0.425003519196753,1,-0.320283784426254,0,-0.12968975511180286,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.4283942252147982,0,0.8651585187064196,-0.45597753351432074,1,-0.7020322854952114,0,-0.08340242109789689,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1.0,1.2233711248905466,0,-1.421529731325285,0.425003519196753,0,-0.7020322854952114,0,-0.12980690857678362,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2.0,-0.36173702787398526,1,1.4465848517250537,-0.45597753351432074,1,-1.465529287633126,1,-0.07790792359029834,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
1.0,-0.1371022728354456,2,-1.2878423673932526,0.425003519196753,1,-0.1294095338917753,1,-0.12506219324506207,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1.0,-0.6723595674821734,0,1.091421689264618,0.425003519196753,1,-0.1294095338917753,0,-0.05247390634297111,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0.0,0.7294412925951225,1,-0.4109154958355063,0.425003519196753,0,-0.1294095338917753,1,-0.12220364869953104,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1.0,-1.1089642100644983,0,-0.634784980378807,-2.217939638936468,1,-0.320283784426254,0,0.23394288484203848,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3.0,1.2933611820984,0,1.2134996760243972,1.3059845719078267,1,1.4612092205622138,0,-0.11580706951158048,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
3.0,-0.443058808629777,2,1.217927995151958,1.3059845719078267,1,-0.1294095338917753,1,-0.07590459933912701,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3.0,-0.05977992392010269,0,0.7590583860960823,0.425003519196753,1,-0.1294095338917753,0,-0.10109259430999458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2.0,-0.8656654397705311,0,1.4604083884610872,1.3059845719078267,1,-0.320283784426254,0,0.0181579176939408,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2.4798592947648697,0,0.495872608758088,0.425003519196753,0,1.4612092205622138,0,-0.12369149770478693,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1.0,-0.35907073998035266,0,0.6516417261775513,1.3059845719078267,1,-1.465529287633126,0,-0.09116969582612257,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,0.7980982058561599,0,1.2712473511338027,1.3059845719078267,1,-0.320283784426254,0,-0.11129666110982048,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
1.0,2.0852486865072577,0,-0.9263359369933382,0.425003519196753,1,1.1430854696714159,0,-0.12841278234351236,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
2.0,1.4766684747856356,1,-1.3236878154663445,-0.45597753351432074,1,1.4612092205622138,1,-0.12953745560732782,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2.0,0.7641030352123451,0,1.1065617533088457,-0.45597753351432074,1,-0.7020322854952114,0,-0.11204644328569746,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0.0,1.2547000076407286,0,-0.9067675538215499,0.425003519196753,1,-0.7020322854952114,0,-0.12704208680323723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3.0,-0.6856910069503361,0,-1.5451636139947476,-0.45597753351432074,1,-1.465529287633126,0,-0.12404295809972928,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3.0,-0.6303655331574614,0,-1.5370250815440956,0.425003519196753,1,1.4612092205622138,0,-0.12468730215712356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0.0,-0.29041382671931537,0,1.058269137958286,0.425003519196753,1,-0.7020322854952114,0,-0.08827600524109731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.0,-1.1036316342772332,2,-1.1683375930994884,0.425003519196753,0,-0.320283784426254,1,0.04819606611501266,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.0,2.368541775205713,0,0.4250793448674907,-0.45597753351432074,1,-0.320283784426254,0,-0.12369149770478693,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,-0.5870383548859329,0,-1.5691603162940964,1.3059845719078267,1,-0.7020322854952114,0,-0.1259994209649083,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
3.0,-1.0396407248300528,2,1.7034872032739414,0.425003519196753,1,-1.465529287633126,1,0.2798553277680059,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2.0,-0.5010505703162843,2,0.3971330606435608,0.425003519196753,1,-0.7020322854952114,1,-0.08736220821424723,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2.0,-0.1560995740775774,0,-1.2722235661460455,1.3059845719078267,1,-0.1294095338917753,0,-0.12472244819661779,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2.0,-0.4970511384758355,0,0.005346502155191567,0.425003519196753,1,-0.7020322854952114,0,-0.09544579729792102,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
2.0,0.10686306943192965,0,0.12239774828368563,-0.45597753351432074,1,1.1430854696714159,0,-0.11180042100923784,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.0,-0.8743308754248367,0,0.34973807754858766,0.425003519196753,1,-0.1294095338917753,0,-0.02941810443475373,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.0,0.35949384735361084,1,1.1012956440760708,-0.45597753351432074,1,1.4612092205622138,1,-0.10672767597557008,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1.0,-0.3250755693365381,0,-0.1833357979691142,1.3059845719078267,1,1.4612092205622138,0,-0.10603647053218347,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
2.0,-1.0629707438993372,2,-1.0843790561269542,0.425003519196753,1,-0.7020322854952114,1,-0.022119443566451166,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.0,-0.45105767231067456,0,-1.4269753670091772,0.425003519196753,1,-0.320283784426254,0,-0.12452328730615046,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1.0,-0.9189911976431814,1,-1.7545512981479179,0.425003519196753,1,1.1430854696714159,1,-0.12775672293961998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.0,-0.8696648716109798,2,1.1287033489466487,1.3059845719078267,1,1.1430854696714159,1,0.004931291497610809,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2.0,-0.6970227304982742,2,-0.4688426973960289,-0.45597753351432074,1,1.4612092205622138,1,-0.09295042849383042,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
2.0,-0.32307585341631373,0,-1.0670846746693188,1.3059845719078267,1,1.1430854696714159,0,-0.12002459425088854,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2.0,-0.6576949840671946,0,-1.4832269883592715,1.3059845719078267,1,-0.7020322854952114,0,-0.1228597081034234,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,-0.0377830487976343,0,-0.435331093187462,-1.3369585862253945,1,-1.465529287633126,0,-0.11570163139309778,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1.0,-0.045781912478531916,0,0.0009181830276308989,1.3059845719078267,1,-1.465529287633126,0,-0.1104297254689627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1.0,1.5366599523923672,2,0.5496108597925399,0.425003519196753,0,-0.1294095338917753,1,-0.12049320811081166,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1.0,0.028207576569770406,0,0.30467693831813997,1.3059845719078267,1,-1.465529287633126,0,-0.10842640121779137,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1.0,-1.0276424293087065,0,1.5845808504839016,1.3059845719078267,1,-0.320283784426254,0,0.2274760135750994,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,-0.18976145873468786,1,1.0172174228027915,-2.217939638936468,1,1.1430854696714159,1,-0.09340732700725544,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
3.0,-0.3137438457885999,0,-1.1512825802433428,-0.45597753351432074,1,-0.320283784426254,0,-0.12146558187015213,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3.0,-1.0689698916600106,0,0.0477147446188795,0.425003519196753,1,-0.320283784426254,0,0.16459974891991508,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1.0,-0.7050215941791719,0,0.021144829853515835,0.425003519196753,1,-0.1294095338917753,0,-0.0779313542832945,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1.0,0.4541470675775651,0,1.4017630810960955,-1.3369585862253945,1,-0.1294095338917753,0,-0.10577873290922575,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
3.0,0.7687690390262021,0,0.5275889484554817,0.425003519196753,1,-0.7020322854952114,0,-0.11602966109504395,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.0,0.11419536113941904,0,1.6709330734713341,1.3059845719078267,1,1.1430854696714159,0,-0.09594955719733837,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2.0,-0.7423496246900271,1,1.0051891505779311,-0.45597753351432074,1,1.1430854696714159,1,-0.04161378013925286,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.0,-0.6250329573701963,0,0.3365728044666508,1.3059845719078267,1,1.4612092205622138,0,-0.07832967606422915,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.0,-0.14310142059611874,0,-1.2386521197871063,0.425003519196753,1,-0.7020322854952114,0,-0.12438270314817354,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0.0,2.385872646514324,0,0.8511554555192685,1.3059845719078267,1,1.4612092205622138,0,-0.12215678731353873,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1.0,-0.9889812548510349,2,-1.6690368652657,1.3059845719078267,1,1.4612092205622138,1,-0.11904050514505,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3.0,-1.024976141415074,0,0.1628510419354555,1.3059845719078267,1,-0.1294095338917753,0,0.07340749177887637,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,-0.8370028449139816,0,-1.3063934340087093,-0.45597753351432074,1,-0.320283784426254,0,-0.11028914131098577,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3.0,-1.09763248651656,0,-1.2195026316679252,1.3059845719078267,1,1.1430854696714159,0,0.015803133047827125,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.0,2.0085929095653228,1,1.5900863283181668,-0.45597753351432074,1,-0.7020322854952114,1,-0.11792754722773259,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1.0,0.7274415766748983,1,1.5207292760365076,-0.45597753351432074,1,-0.1294095338917753,1,-0.10877786161273371,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2.0,-0.9369886409252008,1,1.3953001288558717,1.3059845719078267,1,-0.7020322854952114,1,0.06411722200590056,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.9907375061711093,1,-1.3705442192079655,0.425003519196753,1,-0.320283784426254,1,-0.12924457194487587,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
3.0,-0.7783445112540661,0,0.8269792267688024,0.425003519196753,1,-0.320283784426254,0,-0.039130126681660354,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1.0,0.010210133287750943,3,-0.07328608343419579,1.3059845719078267,1,-1.465529287633126,1,-0.11231589625515326,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
3.0,-0.963651519861526,0,1.56393530860541,1.3059845719078267,1,-0.7020322854952114,0,0.10364480109041554,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,-0.9883146828776269,0,-1.0046094696804908,-0.45597753351432074,1,1.4612092205622138,0,-0.06600513154825115,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3.0,1.0227329608946993,1,0.2377734142017512,-2.217939638936468,1,-0.7020322854952114,1,-0.11963798781645198,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2.0,-1.040307296803461,0,0.005047291403329295,0.425003519196753,1,-0.1294095338917753,0,0.08321323679776763,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,0.6907801181374511,1,0.7950833606202916,-0.45597753351432074,1,1.1430854696714159,1,-0.11345228486546682,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2.0,-0.5417114606941801,1,-0.03971463707525647,1.3059845719078267,1,-1.465529287633126,1,-0.09372364136270356,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1.0,-0.30107897829384545,0,1.164848007771603,-0.45597753351432074,1,-0.1294095338917753,0,-0.08608523544595673,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
0.0,-0.731017901142089,0,-0.5558531840375577,1.3059845719078267,1,-1.465529287633126,0,-0.0924818146339073,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
3.0,2.4798592947648697,1,0.9809530796770924,-0.45597753351432074,1,1.4612092205622138,1,-0.12194591107657334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.0,-1.1349605170274153,0,0.9001661766742975,1.3059845719078267,1,-0.7020322854952114,0,2.006884847128664,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2.0,0.20818200938996528,0,-0.8387270288480849,-1.3369585862253945,1,-0.1294095338917753,0,-0.12253167840147723,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2.0,-0.839669132807614,0,1.1336104052771887,0.425003519196753,1,1.4612092205622138,0,-0.008025881729263398,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,-0.6243663853967882,0,0.7609733349080005,-0.45597753351432074,1,1.4612092205622138,0,-0.06790301768093977,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.45548021152438134,0,-1.0660673581129871,1.3059845719078267,1,1.1430854696714159,0,-0.12584712146043328,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
3.0,-0.8923283187068561,0,1.727663432024408,-0.45597753351432074,1,1.4612092205622138,0,0.047047962158201,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,0.36016041932701887,1,-0.1397108703476048,-0.45597753351432074,1,1.4612092205622138,1,-0.11745893336780946,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3.0,-0.2664172356766228,0,1.4526289089126703,0.425003519196753,0,-0.320283784426254,0,-0.08364844337435653,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,-0.43172708508183877,2,1.0461211814326803,1.3059845719078267,1,-0.7020322854952114,1,-0.07989953249497157,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
2.0,1.6473108999781167,0,-1.4194352560622499,-0.45597753351432074,1,1.1430854696714159,0,-0.13013493827872982,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3.0,2.4798592947648697,0,0.04436358419802281,-2.217939638936468,1,-0.7020322854952114,0,-0.12531993086801976,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1.0,-0.5230474454387526,2,1.4266574156510308,1.3059845719078267,1,1.1430854696714159,1,-0.06442355977101062,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
